town,ward,precinct,office,district,party,candidate,votes
Westford,-,6,President,,Green-Rainbow,Total Votes Cast,0
Chicopee,6,AN,President,,Republican,Total Votes Cast,3
Lynn,7,1,President,,Democratic,Dennis J. Kucinich,9
Gardner,1,C,President,,Democratic,Carol Moseley Braun,0
Leicester,-,3,President,,Democratic,John F. Kerry,167
Freetown,-,3,President,,Democratic,No Preference,1
Framingham,-,8,President,,Democratic,Dennis J. Kucinich,11
Boston,6,4,President,,Green-Rainbow,David Cobb,0
Milford,-,4,President,,Democratic,John Edwards,57
Milton,-,2,President,,Green-Rainbow,Total Votes Cast,0
Marlborough,2,1,President,,Democratic,No Preference,0
Boston,1,6,President,,Democratic,Carol Moseley Braun,0
Revere,4,2,President,,Democratic,No Preference,6
Woburn,5,2,President,,Green-Rainbow,All Others,0
Worcester,1,4,President,,Democratic,No Preference,2
Lunenburg,-,D,President,,Democratic,Carol Moseley Braun,0
Gardner,1,C,President,,Republican,Total Votes Cast,1
Walpole,-,4,President,,Green-Rainbow,All Others,0
Boston,5,10,President,,Democratic,Joseph Lieberman,1
Newton,5,4,President,,Democratic,Dennis J. Kucinich,14
Milford,-,6,President,,Democratic,Blank Votes,6
Boston,19,1,President,,Democratic,Total Votes Cast,283
Agawam,-,7,President,,Democratic,No Preference,0
Hingham,-,3,President,,Libertarian,Total Votes Cast,0
Revere,5,1A,President,,Democratic,Carol Moseley Braun,1
Sudbury,-,3,President,,Democratic,Wesley K. Clark,4
Melrose,3,1,President,,Democratic,Total Votes Cast,288
Boston,6,8,President,,Green-Rainbow,No Preference,0
Somerset,-,5,President,,Democratic,Total Votes Cast,345
Adams,-,5,President,,Democratic,No Preference,0
Boston,19,6,President,,Republican,George W. Bush,5
Weymouth,-,13,President,,Democratic,No Preference,1
Boston,21,8,President,,Green-Rainbow,Lorna Salzman,0
Brockton,6,C,President,,Libertarian,Aaron Russo,0
Barnstable,-,5,President,,Libertarian,All Others,0
Clinton,-,4,President,,Democratic,John F. Kerry,220
Worcester,8,4,President,,Green-Rainbow,All Others,0
Boston,19,1,President,,Green-Rainbow,David Cobb,0
Fall River,7,B,President,,Green-Rainbow,Paul Glover,0
Acushnet,-,2,President,,Libertarian,No Preference,0
Cambridge,2,1,President,,Green-Rainbow,Paul Glover,0
Middleton,-,1,President,,Democratic,Total Votes Cast,323
Medford,8,2,President,,Democratic,Richard E. Gephardt,0
Boston,16,12,President,,Libertarian,Ruben Perez,0
Worcester,8,2,President,,Democratic,Richard E. Gephardt,0
Winchendon,-,3,President,,Democratic,Total Votes Cast,133
Lawrence,C,4,President,,Green-Rainbow,Lorna Salzman,0
Saugus,-,1,President,,Libertarian,Jeffrey Diket,0
Gardner,5,B,President,,Libertarian,All Others,0
Haverhill,1,3,President,,Democratic,Blank Votes,2
Holyoke,5,B,President,,Democratic,John Edwards,21
Milford,-,4,President,,Green-Rainbow,Kent Mesplay,0
Brockton,4,C,President,,Democratic,Joseph Lieberman,0
Arlington,-,9,President,,Libertarian,Jeffrey Diket,0
Everett,3,3,President,,Libertarian,No Preference,0
Springfield,2,D,President,,Democratic,Richard E. Gephardt,1
Quincy,5,1,President,,Green-Rainbow,Lorna Salzman,0
Falmouth,-,2,President,,Libertarian,Ruben Perez,0
S. Hadley,-,C,President,,Green-Rainbow,No Preference,0
Watertown,-,1,President,,Libertarian,Blank Votes,0
Bedford,-,3,President,,Green-Rainbow,No Preference,0
Fitchburg,3,A,President,,Green-Rainbow,David Cobb,0
Bellingham,-,1,President,,Libertarian,No Preference,1
Plymouth,-,9,President,,Green-Rainbow,David Cobb,0
Palmer,-,2,President,,Democratic,Richard E. Gephardt,2
Woburn,2,1,President,,Green-Rainbow,David Cobb,0
Foxborough,-,2,President,,Democratic,Dennis J. Kucinich,4
Fall River,8,B,President,,Libertarian,Total Votes Cast,2
Boston,5,5,President,,Green-Rainbow,All Others,1
Worcester,10,1,President,,Democratic,John F. Kerry,124
Amherst,-,6,President,,Libertarian,Jeffrey Diket,0
Norfolk,-,2,President,,Democratic,Total Votes Cast,392
Peabody,6,2,President,,Green-Rainbow,All Others,0
Amesbury,-,2,President,,Libertarian,Blank Votes,1
Boston,11,5,President,,Libertarian,Jeffrey Diket,0
Newton,8,3,President,,Green-Rainbow,Lorna Salzman,0
Upton,-,1,President,,Green-Rainbow,No Preference,0
Groton,-,1,President,,Republican,All Others,2
Boston,18,7,President,,Democratic,Joseph Lieberman,2
Lowell,10,3,President,,Democratic,Carol Moseley Braun,0
Lowell,5,2,President,,Libertarian,Aaron Russo,2
Littleton,-,1,President,,Republican,Blank Votes,0
Swampscott,-,4,President,,Green-Rainbow,Lorna Salzman,0
Boston,1,1,President,,Republican,Total Votes Cast,7
Boston,3,6,President,,Democratic,Dennis J. Kucinich,19
Greenfield,-,8,President,,Democratic,Al Sharpton,4
Sutton,-,2,President,,Democratic,John F. Kerry,137
Brookline,-,3,President,,Green-Rainbow,Lorna Salzman,0
Boston,10,1,President,,Republican,No Preference,1
Franklin,-,3,President,,Green-Rainbow,Blank Votes,0
Brookline,-,6,President,,Democratic,Total Votes Cast,540
Lowell,6,1,President,,Republican,Blank Votes,3
Haverhill,5,1,President,,Democratic,Total Votes Cast,333
Savoy,-,1,President,,Democratic,Al Sharpton,1
Quincy,4,1,President,,Libertarian,Blank Votes,0
Franklin,-,7,President,,Democratic,Richard E. Gephardt,0
Great Barrington,-,A,President,,Libertarian,Jeffrey Diket,0
Boston,16,12,President,,Green-Rainbow,Paul Glover,0
Ashland,-,4,President,,Democratic,John F. Kerry,223
Salem,6,2,President,,Libertarian,Blank Votes,0
Springfield,2,B,President,,Democratic,Richard E. Gephardt,0
Somerville,3,1,President,,Green-Rainbow,Paul Glover,0
Brookline,-,15,President,,Democratic,All Others,1
Melrose,3,1,President,,Republican,No Preference,3
Plymouth,-,11,President,,Democratic,Blank Votes,2
Waltham,7,2,President,,Libertarian,Ruben Perez,0
Blandford,-,1,President,,Democratic,Dennis J. Kucinich,5
Greenfield,-,7,President,,Democratic,Dennis J. Kucinich,22
Cambridge,10,1,President,,Libertarian,Gary Nolan,0
Worcester,8,5,President,,Libertarian,Aaron Russo,0
Georgetown,-,2,President,,Democratic,Blank Votes,2
Billerica,-,10,President,,Green-Rainbow,All Others,0
Norwood,-,8,President,,Libertarian,Michael Badnarik,0
Milford,-,7,President,,Libertarian,Aaron Russo,0
Arlington,-,10,President,,Libertarian,Total Votes Cast,0
Fall River,1,A,President,,Libertarian,Total Votes Cast,0
Yarmouth,-,2,President,,Green-Rainbow,All Others,0
Belmont,-,5,President,,Democratic,Total Votes Cast,449
Amherst,-,5,President,,Democratic,John Edwards,37
N. Attleborough,-,1,President,,Libertarian,All Others,0
Boston,6,8,President,,Green-Rainbow,Total Votes Cast,0
Winchester,-,4,President,,Democratic,John F. Kerry,323
Yarmouth,-,4,President,,Democratic,Richard E. Gephardt,1
Boston,16,10,President,,Libertarian,Gary Nolan,0
Cummington,-,1,President,,Republican,No Preference,3
Sherborn,-,1,President,,Libertarian,Total Votes Cast,6
Mansfield,-,4,President,,Democratic,All Others,0
Quincy,3,3,President,,Democratic,No Preference,0
Longmeadow,-,C,President,,Democratic,No Preference,1
Burlington,-,1,President,,Green-Rainbow,Lorna Salzman,0
Needham,-,B,President,,Democratic,Dennis J. Kucinich,7
Newton,8,4,President,,Green-Rainbow,Paul Glover,0
New Salem,-,1,President,,Democratic,Dennis J. Kucinich,23
Boston,12,3,President,,Libertarian,Blank Votes,0
Boston,2,6,President,,Libertarian,No Preference,0
Newton,2,2,President,,Green-Rainbow,Blank Votes,0
Boston,11,6,President,,Libertarian,Gary Nolan,0
Wendell,-,1,President,,Democratic,Dennis J. Kucinich,96
Winthrop,-,2,President,,Green-Rainbow,Lorna Salzman,0
New Bedford,3,F,President,,Democratic,Blank Votes,2
Boston,17,11,President,,Democratic,John Edwards,7
Weymouth,-,17,President,,Democratic,Dennis J. Kucinich,3
Barre,-,1,President,,Democratic,Al Sharpton,2
Chelsea,3,2,President,,Republican,Total Votes Cast,10
Ludlow,-,6,President,,Republican,Total Votes Cast,33
Haverhill,2,3,President,,Libertarian,Gary Nolan,1
Brookline,-,4,President,,Green-Rainbow,All Others,0
Weymouth,-,7,President,,Libertarian,Blank Votes,0
Westfield,6,B,President,,Libertarian,Aaron Russo,0
Beverly,2,2,President,,Democratic,All Others,0
Chicopee,8,B,President,,Libertarian,No Preference,0
W. Springfield,-,7,President,,Democratic,Wesley K. Clark,2
Cambridge,9,2,President,,Democratic,Al Sharpton,15
Boston,19,3,President,,Green-Rainbow,Kent Mesplay,0
New Bedford,2,D,President,,Democratic,Richard E. Gephardt,0
Dennis,-,4,President,,Republican,George W. Bush,54
Boston,22,5,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Maynard,-,1,President,,Green-Rainbow,No Preference,0
Newton,8,2,President,,Democratic,Joseph Lieberman,8
Medford,3,1,President,,Green-Rainbow,All Others,0
Easton,-,5,President,,Democratic,No Preference,3
Carver,-,2,President,,Republican,Total Votes Cast,29
S. Hadley,-,B,President,,Green-Rainbow,Blank Votes,0
Cheshire,-,1,President,,Democratic,Richard E. Gephardt,1
Randolph,-,7,President,,Democratic,Wesley K. Clark,1
Randolph,-,6,President,,Libertarian,Total Votes Cast,0
Needham,-,E,President,,Libertarian,Aaron Russo,0
Scituate,-,1,President,,Libertarian,Total Votes Cast,0
Ludlow,-,3,President,,Libertarian,Michael Badnarik,0
Shrewsbury,-,7,President,,Republican,George W. Bush,30
E. Brookfield,-,1,President,,Democratic,John Edwards,28
Hudson,-,7,President,,Libertarian,Blank Votes,0
Lawrence,E,2,President,,Republican,No Preference,2
Newburyport,1,1,President,,Green-Rainbow,Blank Votes,0
Dartmouth,-,10,President,,Republican,George W. Bush,37
Lawrence,E,1,President,,Democratic,No Preference,4
Marlborough,3,1,President,,Libertarian,No Preference,0
Natick,-,9,President,,Libertarian,Gary Nolan,0
Cummington,-,1,President,,Republican,All Others,0
Boston,18,2,President,,Libertarian,Total Votes Cast,0
Chicopee,4,C,President,,Green-Rainbow,No Preference,0
Northampton,6,A,President,,Democratic,Richard E. Gephardt,1
Monson,-,A,President,,Republican,Total Votes Cast,10
Fitchburg,3,B,President,,Democratic,No Preference,0
Boston,11,10,President,,Republican,George W. Bush,2
New Bedford,6,E,President,,Green-Rainbow,Paul Glover,0
Marlborough,2,1,President,,Democratic,Dennis J. Kucinich,4
Somerville,3,1,President,,Republican,Blank Votes,0
Amherst,-,1,President,,Democratic,Wesley K. Clark,0
Shrewsbury,-,8,President,,Green-Rainbow,All Others,0
Clinton,-,2,President,,Libertarian,Michael Badnarik,0
Fitchburg,6,A,President,,Green-Rainbow,Lorna Salzman,0
Lynn,1,2,President,,Democratic,Dennis J. Kucinich,4
Chelsea,1,3,President,,Democratic,Richard E. Gephardt,0
Chicopee,9,B,President,,Libertarian,Total Votes Cast,1
Chicopee,6,BW,President,,Republican,No Preference,0
Cambridge,7,3,President,,Democratic,Howard Dean,12
Greenfield,-,2,President,,Democratic,Total Votes Cast,232
Pittsfield,6,A,President,,Libertarian,Gary Nolan,0
Boston,18,21,President,,Democratic,Al Sharpton,18
Haverhill,5,3,President,,Democratic,No Preference,2
Greenfield,-,5,President,,Green-Rainbow,Paul Glover,0
Uxbridge,-,4,President,,Democratic,All Others,0
E. Longmeadow,-,3,President,,Democratic,Joseph Lieberman,2
Boston,22,10,President,,Republican,All Others,0
Worcester,1,2,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
N. Brookfield,-,1,President,,Libertarian,Michael Badnarik,0
Fall River,1,D,President,,Libertarian,Total Votes Cast,0
Quincy,4,1,President,,Republican,George W. Bush,25
Upton,-,1,President,,Libertarian,Gary Nolan,0
Adams,-,4,President,,Democratic,Wesley K. Clark,1
Saugus,-,6,President,,Democratic,Wesley K. Clark,3
Bridgewater,-,2,President,,Republican,Blank Votes,0
Melrose,2,2,President,,Libertarian,No Preference,0
Windsor,-,1,President,,Democratic,Dennis J. Kucinich,9
Lowell,8,2,President,,Green-Rainbow,Total Votes Cast,0
Worcester,9,2,President,,Democratic,John F. Kerry,263
Newton,8,3,President,,Democratic,No Preference,0
Adams,-,5,President,,Libertarian,Michael Badnarik,0
Dudley,-,3,President,,Green-Rainbow,No Preference,0
Fall River,2,B,President,,Democratic,Dennis J. Kucinich,3
Chicopee,8,B,President,,Republican,George W. Bush,11
Waltham,4,2,President,,Libertarian,Ruben Perez,0
Chelsea,2,4,President,,Republican,Total Votes Cast,4
Bedford,-,3,President,,Libertarian,Jeffrey Diket,0
Boston,17,3,President,,Democratic,John Edwards,23
Bellingham,-,5,President,,Green-Rainbow,Lorna Salzman,0
Worcester,1,2,President,,Green-Rainbow,All Others,1
Methuen,-,4,President,,Republican,George W. Bush,56
Lawrence,F,4,President,,Democratic,Al Sharpton,1
Edgartown,-,1,President,,Democratic,Total Votes Cast,453
Cambridge,6,2,President,,Democratic,Carol Moseley Braun,4
Lowell,10,3,President,,Green-Rainbow,Paul Glover,0
Somerville,1,3,President,,Libertarian,Total Votes Cast,2
Webster,-,4,President,,Democratic,All Others,0
Salem,2,2,President,,Republican,No Preference,3
Bellingham,-,5,President,,Democratic,Carol Moseley Braun,0
Agawam,-,1,President,,Republican,No Preference,1
Boston,14,8,President,,Democratic,Dennis J. Kucinich,0
Belmont,-,1,President,,Green-Rainbow,David Cobb,0
Worcester,9,4,President,,Libertarian,Ruben Perez,0
Adams,-,4,President,,Republican,No Preference,1
Brookline,-,2,President,,Libertarian,All Others,1
Belmont,-,1,President,,Libertarian,Gary Nolan,0
Salem,4,2,President,,Green-Rainbow,All Others,0
Worcester,8,4,President,,Republican,Blank Votes,2
Watertown,-,2,President,,Green-Rainbow,Kent Mesplay,0
Springfield,1,C,President,,Libertarian,Ruben Perez,0
Framingham,-,2,President,,Libertarian,Ruben Perez,0
Gardner,3,B,President,,Democratic,"Lyndon H. LaRouche, Jr.",1
Agawam,-,5,President,,Democratic,Dennis J. Kucinich,6
Haverhill,3,3,President,,Green-Rainbow,Paul Glover,0
Edgartown,-,1,President,,Libertarian,Gary Nolan,0
Pittsfield,3,B,President,,Republican,George W. Bush,12
Sandwich,-,6,President,,Democratic,Blank Votes,1
Holyoke,1,B,President,,Democratic,Richard E. Gephardt,1
Everett,2,2,President,,Democratic,Wesley K. Clark,0
Somerville,1,1,President,,Democratic,Al Sharpton,4
Hanover,-,3,President,,Green-Rainbow,Blank Votes,0
Lynnfield,-,4,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
Norton,-,3,President,,Libertarian,All Others,0
Lawrence,F,1,President,,Libertarian,Gary Nolan,0
Gardner,1,A,President,,Libertarian,All Others,0
Lee,-,6,President,,Green-Rainbow,Total Votes Cast,0
Boston,21,6,President,,Libertarian,Total Votes Cast,0
Amherst,-,8,President,,Democratic,John F. Kerry,496
Newton,4,1,President,,Green-Rainbow,David Cobb,0
Greenfield,-,7,President,,Republican,Total Votes Cast,21
Revere,2,3,President,,Libertarian,All Others,0
Lynn,2,2,President,,Democratic,Al Sharpton,3
Malden,6,1,President,,Republican,No Preference,2
Winchester,-,2,President,,Green-Rainbow,All Others,1
Arlington,-,14,President,,Republican,All Others,0
Northampton,6,B,President,,Democratic,Richard E. Gephardt,1
Boston,11,1,President,,Democratic,Joseph Lieberman,0
Sandwich,-,5,President,,Republican,No Preference,2
Millis,-,1,President,,Democratic,John F. Kerry,286
Waltham,8,2,President,,Republican,No Preference,2
W. Springfield,-,1,President,,Democratic,All Others,0
Malden,3,2,President,,Democratic,John Edwards,65
Norwell,-,2,President,,Republican,George W. Bush,100
Belchertown,-,D,President,,Democratic,No Preference,0
Falmouth,-,5,President,,Republican,No Preference,10
Walpole,-,8,President,,Democratic,Total Votes Cast,257
Haverhill,7,3,President,,Democratic,Al Sharpton,3
Boston,3,8,President,,Democratic,Al Sharpton,5
Weymouth,-,6,President,,Democratic,"Lyndon H. LaRouche, Jr.",0
New Bedford,2,F,President,,Green-Rainbow,Lorna Salzman,0
Wellesley,-,A,President,,Republican,Blank Votes,7
Andover,-,2,President,,Democratic,John F. Kerry,241
Woburn,7,1,President,,Democratic,Al Sharpton,3
Sudbury,-,2,President,,Green-Rainbow,Total Votes Cast,0
Northbridge,-,2,President,,Democratic,Carol Moseley Braun,0
Ludlow,-,1,President,,Democratic,Blank Votes,4
Lexington,-,5,President,,Republican,Total Votes Cast,167
Wellesley,-,D,President,,Libertarian,Total Votes Cast,1
Pepperell,-,2,President,,Democratic,Blank Votes,1
Amesbury,-,4,President,,Democratic,Carol Moseley Braun,0
Everett,1,2,President,,Democratic,Carol Moseley Braun,0
Holland,-,1,President,,Green-Rainbow,Blank Votes,0
Webster,-,2,President,,Democratic,Wesley K. Clark,3
Worcester,10,1,President,,Democratic,Dennis J. Kucinich,6
Lowell,9,2,President,,Libertarian,Jeffrey Diket,0
Halifax,-,2,President,,Green-Rainbow,Kent Mesplay,0
Everett,6,3,President,,Republican,All Others,0
Melrose,7,1,President,,Republican,Blank Votes,0
Mansfield,-,4,President,,Green-Rainbow,David Cobb,0
Framingham,-,3,President,,Green-Rainbow,No Preference,0
Bourne,-,1,President,,Libertarian,Michael Badnarik,0
New Bedford,2,B,President,,Democratic,Joseph Lieberman,0
Framingham,-,11,President,,Democratic,Total Votes Cast,516
Southbridge,-,2,President,,Republican,No Preference,2
Quincy,4,4,President,,Democratic,John F. Kerry,142
Greenfield,-,4,President,,Green-Rainbow,All Others,1
Boston,10,2,President,,Green-Rainbow,Blank Votes,0
Newton,3,2,President,,Green-Rainbow,Total Votes Cast,1
Marshfield,-,5,President,,Democratic,Richard E. Gephardt,0
Quincy,6,4,President,,Republican,No Preference,0
Boston,2,4,President,,Green-Rainbow,Blank Votes,0
Marlborough,2,2,President,,Libertarian,Total Votes Cast,0
Rockport,-,1,President,,Libertarian,Total Votes Cast,1
W. Brookfield,-,1,President,,Green-Rainbow,All Others,0
Worcester,5,2,President,,Republican,Total Votes Cast,7
N. Andover,-,1,President,,Republican,Blank Votes,2
Rockland,-,1,President,,Republican,Total Votes Cast,24
Boston,14,1,President,,Democratic,Richard E. Gephardt,0
Lowell,8,2,President,,Democratic,John Edwards,107
Boston,20,11,President,,Democratic,No Preference,0
Bellingham,-,1,President,,Democratic,John Edwards,37
New Bedford,6,D,President,,Republican,No Preference,0
Easton,-,4,President,,Libertarian,All Others,0
Needham,-,D,President,,Democratic,Wesley K. Clark,4
Holyoke,1,B,President,,Democratic,All Others,0
Fall River,9,A,President,,Democratic,Total Votes Cast,516
Dudley,-,2,President,,Green-Rainbow,Total Votes Cast,0
Malden,6,1,President,,Libertarian,Ruben Perez,0
Lynn,4,1,President,,Democratic,John F. Kerry,53
Sterling,-,2,President,,Libertarian,Jeffrey Diket,0
Fairhaven,-,1,President,,Green-Rainbow,Kent Mesplay,0
Worcester,10,2,President,,Republican,All Others,2
Winchester,-,1,President,,Libertarian,Aaron Russo,0
Winthrop,-,1,President,,Green-Rainbow,Blank Votes,0
